,Unnamed: 0_slurp,sample,Profile ID,profile_location,samp_method,date,lat,lon,d10,d16,d25,d30,d50,d60,d75,d84,d90,Mean Grain Size dm [mm],Geometrical mean dg [mm],Sorting Index 1 ds,Fredle - Index,Grain Size std,Geometric Standard Deviation,Skewness,Kurtosis,Coefficient of uniformity - Cu,Curvature coefficient - Cc,Carling and Reader (1982) [Porosity],Wu and Wang (2006) [Porosity],Wooster et al. (2008) [Porosity],Frings et al. (2011)  [Porosity],User input [Porosity],Carling and Reader (1982) [Estimated kf],Wu and Wang (2006) [Estimated kf],Wooster et al. (2008) [Estimated kf]_slurp,Frings et al. (2011)  [Estimated kf],User input [Estimated kf],250,125,63,31.5,16,8,4,2,1,0.5,0.25,0.125,0.063,0.031,0.0039,6.00E-05,dp_position,H_m,depth_slurp,comment,slurp_rate1,slurp_rate2,slurp_rate3,slurp_rate4,slurp_rate_final,wl,wl_stick,z_bed,z_watersurface,lz,operator,Unnamed: 0_kf,site_name,depth_kf,depth_sat_zone,wl_only_unsat,Wooster et al. (2008) [Estimated kf]_kf
162,165,F-3,474.2,3,FC,13.07.2022,8.382272946,49.82256596,0.157021104,0.191574675,0.243405032,0.266717604,0.353453545,0.396821516,0.461873472,0.551034483,8.04,5.214123475,0.324906528,1.695978489,0.191574675,18.04488597,2.28356749,7.407623745,84.5896821,2.527185875,1.141695065,0.547065859,0.390948555,0.218708707,0.320052858,,0.000116752,2.36E-05,2.51E-06,1.04E-05,,100,100,100,91.40239605,91.40239605,89.99295278,88.30162086,87.10359408,85.83509514,83.7914024,26.14517266,4.4397463,1.62085976,0,0,0,11,0.53,0.16,,13.4,13,,,13.2,0.345,,,,0.505,,165,F,0.16,0.16,,0.002038918
163,164,F-3,474.2,3,FC,13.07.2022,8.382272946,49.82256596,0.157021104,0.191574675,0.243405032,0.266717604,0.353453545,0.396821516,0.461873472,0.551034483,8.04,5.214123475,0.324906528,1.695978489,0.191574675,18.04488597,2.28356749,7.407623745,84.5896821,2.527185875,1.141695065,0.547065859,0.390948555,0.218708707,0.320052858,,0.000116752,2.36E-05,2.51E-06,1.04E-05,,100,100,100,91.40239605,91.40239605,89.99295278,88.30162086,87.10359408,85.83509514,83.7914024,26.14517266,4.4397463,1.62085976,0,0,0,9,0.53,0.22,,17.2,17.2,,,17.2,0.345,,,,0.565,,164,F,0.22,0.22,,0.002395646
164,163,F-3,474.2,3,FC,13.07.2022,8.382272946,49.82256596,0.157021104,0.191574675,0.243405032,0.266717604,0.353453545,0.396821516,0.461873472,0.551034483,8.04,5.214123475,0.324906528,1.695978489,0.191574675,18.04488597,2.28356749,7.407623745,84.5896821,2.527185875,1.141695065,0.547065859,0.390948555,0.218708707,0.320052858,,0.000116752,2.36E-05,2.51E-06,1.04E-05,,100,100,100,91.40239605,91.40239605,89.99295278,88.30162086,87.10359408,85.83509514,83.7914024,26.14517266,4.4397463,1.62085976,0,0,0,7,0.53,0.28,,15.9,15.7,,,15.8,0.345,,,,0.625,,163,F,0.28,0.28,,0.001734625
165,162,F-3,474.2,3,FC,13.07.2022,8.382272946,49.82256596,0.157021104,0.191574675,0.243405032,0.266717604,0.353453545,0.396821516,0.461873472,0.551034483,8.04,5.214123475,0.324906528,1.695978489,0.191574675,18.04488597,2.28356749,7.407623745,84.5896821,2.527185875,1.141695065,0.547065859,0.390948555,0.218708707,0.320052858,,0.000116752,2.36E-05,2.51E-06,1.04E-05,,100,100,100,91.40239605,91.40239605,89.99295278,88.30162086,87.10359408,85.83509514,83.7914024,26.14517266,4.4397463,1.62085976,0,0,0,5,0.53,0.34,,16.4,16.1,,,16.25,0.345,,,,0.685,,162,F,0.34,0.34,,0.001743218
166,161,F-3,474.2,3,FC,13.07.2022,8.382272946,49.82256596,0.157021104,0.191574675,0.243405032,0.266717604,0.353453545,0.396821516,0.461873472,0.551034483,8.04,5.214123475,0.324906528,1.695978489,0.191574675,18.04488597,2.28356749,7.407623745,84.5896821,2.527185875,1.141695065,0.547065859,0.390948555,0.218708707,0.320052858,,0.000116752,2.36E-05,2.51E-06,1.04E-05,,100,100,100,91.40239605,91.40239605,89.99295278,88.30162086,87.10359408,85.83509514,83.7914024,26.14517266,4.4397463,1.62085976,0,0,0,3,0.53,0.4,,14.7,14.8,,,14.75,0.345,,,,0.745,,161,F,0.4,0.4,,0.001588733
167,160,F-3,474.2,3,FC,13.07.2022,8.382272946,49.82256596,0.157021104,0.191574675,0.243405032,0.266717604,0.353453545,0.396821516,0.461873472,0.551034483,8.04,5.214123475,0.324906528,1.695978489,0.191574675,18.04488597,2.28356749,7.407623745,84.5896821,2.527185875,1.141695065,0.547065859,0.390948555,0.218708707,0.320052858,,0.000116752,2.36E-05,2.51E-06,1.04E-05,,100,100,100,91.40239605,91.40239605,89.99295278,88.30162086,87.10359408,85.83509514,83.7914024,26.14517266,4.4397463,1.62085976,0,0,0,1,0.53,0.46,,4.38,4.3,,,4.34,0.345,,,,0.805,,160,F,0.46,0.46,,0.000370533
168,175,F-4,474.2,4,FC,13.07.2022,8.382228565,49.82255131,0.191380866,0.241227437,0.277761959,0.295235383,0.365129081,0.40007593,0.452496203,0.483948368,0.787777778,2.01193618,0.341674735,1.4164008,0.241227437,13.49675655,1.438580181,15.88986056,282.6367854,2.090469845,1.13840258,0.543118484,0.389183499,0.321790251,0.384522555,,0.000138837,2.86E-05,1.31E-05,2.71E-05,,100,100,100,98.85931559,97.99022271,96.30635524,93.64475828,93.48180337,91.03747963,88.59315589,17.05594785,2.009777295,0.597501358,0,0,0,15,0.55,0.02,,11.9,34.7,,,11.9,0.375,,,,0.395,,175,F,0.02,0.02,,0.001477468
169,174,F-4,474.2,4,FC,13.07.2022,8.382228565,49.82255131,0.191380866,0.241227437,0.277761959,0.295235383,0.365129081,0.40007593,0.452496203,0.483948368,0.787777778,2.01193618,0.341674735,1.4164008,0.241227437,13.49675655,1.438580181,15.88986056,282.6367854,2.090469845,1.13840258,0.543118484,0.389183499,0.321790251,0.384522555,,0.000138837,2.86E-05,1.31E-05,2.71E-05,,100,100,100,98.85931559,97.99022271,96.30635524,93.64475828,93.48180337,91.03747963,88.59315589,17.05594785,2.009777295,0.597501358,0,0,0,13,0.55,0.08,,14.4,13.9,,,14.15,0.375,,,,0.455,,174,F,0.08,0.08,,0.001977676
170,173,F-4,474.2,4,FC,13.07.2022,8.382228565,49.82255131,0.191380866,0.241227437,0.277761959,0.295235383,0.365129081,0.40007593,0.452496203,0.483948368,0.787777778,2.01193618,0.341674735,1.4164008,0.241227437,13.49675655,1.438580181,15.88986056,282.6367854,2.090469845,1.13840258,0.543118484,0.389183499,0.321790251,0.384522555,,0.000138837,2.86E-05,1.31E-05,2.71E-05,,100,100,100,98.85931559,97.99022271,96.30635524,93.64475828,93.48180337,91.03747963,88.59315589,17.05594785,2.009777295,0.597501358,0,0,0,11,0.55,0.14,,12.4,12.1,,,12.25,0.375,,,,0.515,,173,F,0.14,0.14,,0.001582329
171,172,F-4,474.2,4,FC,13.07.2022,8.382228565,49.82255131,0.191380866,0.241227437,0.277761959,0.295235383,0.365129081,0.40007593,0.452496203,0.483948368,0.787777778,2.01193618,0.341674735,1.4164008,0.241227437,13.49675655,1.438580181,15.88986056,282.6367854,2.090469845,1.13840258,0.543118484,0.389183499,0.321790251,0.384522555,,0.000138837,2.86E-05,1.31E-05,2.71E-05,,100,100,100,98.85931559,97.99022271,96.30635524,93.64475828,93.48180337,91.03747963,88.59315589,17.05594785,2.009777295,0.597501358,0,0,0,9,0.55,0.2,,8.09,9.34,9.06,,8.83,0.375,,,,0.575,,172,F,0.2,0.2,,0.001120685
172,171,F-4,474.2,4,FC,13.07.2022,8.382228565,49.82255131,0.191380866,0.241227437,0.277761959,0.295235383,0.365129081,0.40007593,0.452496203,0.483948368,0.787777778,2.01193618,0.341674735,1.4164008,0.241227437,13.49675655,1.438580181,15.88986056,282.6367854,2.090469845,1.13840258,0.543118484,0.389183499,0.321790251,0.384522555,,0.000138837,2.86E-05,1.31E-05,2.71E-05,,100,100,100,98.85931559,97.99022271,96.30635524,93.64475828,93.48180337,91.03747963,88.59315589,17.05594785,2.009777295,0.597501358,0,0,0,7,0.55,0.26,,10.2,10.3,,,10.25,0.375,,,,0.635,,171,F,0.26,0.26,,0.001182576
173,170,F-4,474.2,4,FC,13.07.2022,8.382228565,49.82255131,0.191380866,0.241227437,0.277761959,0.295235383,0.365129081,0.40007593,0.452496203,0.483948368,0.787777778,2.01193618,0.341674735,1.4164008,0.241227437,13.49675655,1.438580181,15.88986056,282.6367854,2.090469845,1.13840258,0.543118484,0.389183499,0.321790251,0.384522555,,0.000138837,2.86E-05,1.31E-05,2.71E-05,,100,100,100,98.85931559,97.99022271,96.30635524,93.64475828,93.48180337,91.03747963,88.59315589,17.05594785,2.009777295,0.597501358,0,0,0,5,0.55,0.32,,10.7,10.4,,,10.55,0.375,,,,0.695,,170,F,0.32,0.32,,0.001114283
174,169,F-4,474.2,4,FC,13.07.2022,8.382228565,49.82255131,0.191380866,0.241227437,0.277761959,0.295235383,0.365129081,0.40007593,0.452496203,0.483948368,0.787777778,2.01193618,0.341674735,1.4164008,0.241227437,13.49675655,1.438580181,15.88986056,282.6367854,2.090469845,1.13840258,0.543118484,0.389183499,0.321790251,0.384522555,,0.000138837,2.86E-05,1.31E-05,2.71E-05,,100,100,100,98.85931559,97.99022271,96.30635524,93.64475828,93.48180337,91.03747963,88.59315589,17.05594785,2.009777295,0.597501358,0,0,0,3,0.55,0.38,,10.3,10.4,9.84,,10.18,0.375,,,,0.755,,169,F,0.38,0.38,,0.000973045
175,168,F-4,474.2,4,FC,13.07.2022,8.382228565,49.82255131,0.191380866,0.241227437,0.277761959,0.295235383,0.365129081,0.40007593,0.452496203,0.483948368,0.787777778,2.01193618,0.341674735,1.4164008,0.241227437,13.49675655,1.438580181,15.88986056,282.6367854,2.090469845,1.13840258,0.543118484,0.389183499,0.321790251,0.384522555,,0.000138837,2.86E-05,1.31E-05,2.71E-05,,100,100,100,98.85931559,97.99022271,96.30635524,93.64475828,93.48180337,91.03747963,88.59315589,17.05594785,2.009777295,0.597501358,0,0,0,1,0.55,0.44,,7.79,7.67,,,7.73,0.375,,,,0.815,,168,F,0.44,0.44,,0.000641485
176,178,G-1,474.5,1,UL,14.07.2022,8.380530979,49.82484431,0.370941558,0.502238806,0.950559701,1.792592593,19.3556701,45.11842105,90.6726297,117.3248658,156.773743,53.11570414,7.676268659,15.28410104,0.502238806,65.91890013,3.36178856,1.274130949,0.678858227,121.6321548,0.192001141,0.21709285,0.242714593,0.133619166,0.14769276,,0,0,0,0,,100,86.5917603,65.65543071,55.6928839,48.42696629,41.34831461,35.05617978,31.04868914,25.99250936,15.95505618,4.419475655,0.823970037,0.224719101,0,0,0,4,0.33,0.57,,0.65,0.891,,,0.7705,-0.202,-0.28,130.012,129.81,0.368,,178,G,0.57,0.29,-0.28,0.000155057
177,177,G-1,474.5,1,UL,14.07.2022,8.380530979,49.82484431,0.370941558,0.502238806,0.950559701,1.792592593,19.3556701,45.11842105,90.6726297,117.3248658,156.773743,53.11570414,7.676268659,15.28410104,0.502238806,65.91890013,3.36178856,1.274130949,0.678858227,121.6321548,0.192001141,0.21709285,0.242714593,0.133619166,0.14769276,,0,0,0,0,,100,86.5917603,65.65543071,55.6928839,48.42696629,41.34831461,35.05617978,31.04868914,25.99250936,15.95505618,4.419475655,0.823970037,0.224719101,0,0,0,3,0.33,0.6,,2.1,1.83,,,1.965,-0.202,-0.28,130.012,129.81,0.398,,177,G,0.6,0.32,-0.28,0.000348624
178,176,G-1,474.5,1,UL,14.07.2022,8.380530979,49.82484431,0.370941558,0.502238806,0.950559701,1.792592593,19.3556701,45.11842105,90.6726297,117.3248658,156.773743,53.11570414,7.676268659,15.28410104,0.502238806,65.91890013,3.36178856,1.274130949,0.678858227,121.6321548,0.192001141,0.21709285,0.242714593,0.133619166,0.14769276,,0,0,0,0,,100,86.5917603,65.65543071,55.6928839,48.42696629,41.34831461,35.05617978,31.04868914,25.99250936,15.95505618,4.419475655,0.823970037,0.224719101,0,0,0,1,0.33,0.66,,4.14,4.3,4.15,,4.196666667,-0.202,-0.28,130.012,129.81,0.458,,176,G,0.66,0.38,-0.28,0.000677471
179,144,G-1,474.2,1,UL,13.07.2022,8.382366798,49.82259938,0.290329949,0.337218274,0.407550761,0.446624365,0.972610723,2.092307692,5.42516269,7.829587852,12.28831169,5.358067295,1.624893874,4.818522598,0.337218274,15.23261794,2.149333845,11.07934844,165.1841513,7.206654697,0.328372995,0.43592857,0.341137194,0.232545409,0.260617302,,0.00020931,7.35E-05,1.72E-05,2.60E-05,,100,100,100,96.71971419,94.64111725,84.63786944,69.6654758,59.53231569,50.76323482,36.83013966,4.839233517,0.227346541,0.064956155,0,0,0,1,0.125,0.865,,5.01,4.92,,,4.965,-0.368,-0.245,130.259,129.891,0.497,,,,,,,
180,185,G-2,474.5,2,UL,14.07.2022,8.380501809,49.82484316,0.309119497,0.410157233,0.673672566,0.910619469,5.618181818,10.69473684,34.21459044,44.57733788,51.48583618,17.11699027,4.275946392,10.42513956,0.410157233,23.28516055,2.838302041,3.079195416,23.26502725,34.59741929,0.250828778,0.291365792,0.27614088,0.169733074,0.191144854,,6.77E-05,5.52E-05,9.75E-06,1.47E-05,,100,100,100,72.64239029,67.64705882,56.11577965,45.84500467,38.98225957,31.88608777,21.33520075,6.489262372,1.447245565,0.373482726,0,0,0,15,0.55,0.02,,4.28,2.83,,,3.555,0.07,,,,0.09,,185,G,0.02,0.02,,0.002143538
181,184,G-2,474.5,2,UL,14.07.2022,8.380501809,49.82484316,0.309119497,0.410157233,0.673672566,0.910619469,5.618181818,10.69473684,34.21459044,44.57733788,51.48583618,17.11699027,4.275946392,10.42513956,0.410157233,23.28516055,2.838302041,3.079195416,23.26502725,34.59741929,0.250828778,0.291365792,0.27614088,0.169733074,0.191144854,,6.77E-05,5.52E-05,9.75E-06,1.47E-05,,100,100,100,72.64239029,67.64705882,56.11577965,45.84500467,38.98225957,31.88608777,21.33520075,6.489262372,1.447245565,0.373482726,0,0,0,13,0.55,0.08,,4.81,4.77,,,4.79,0.07,,,,0.15,,184,G,0.08,0.08,,0.002364166
182,183,G-2,474.5,2,UL,14.07.2022,8.380501809,49.82484316,0.309119497,0.410157233,0.673672566,0.910619469,5.618181818,10.69473684,34.21459044,44.57733788,51.48583618,17.11699027,4.275946392,10.42513956,0.410157233,23.28516055,2.838302041,3.079195416,23.26502725,34.59741929,0.250828778,0.291365792,0.27614088,0.169733074,0.191144854,,6.77E-05,5.52E-05,9.75E-06,1.47E-05,,100,100,100,72.64239029,67.64705882,56.11577965,45.84500467,38.98225957,31.88608777,21.33520075,6.489262372,1.447245565,0.373482726,0,0,0,11,0.55,0.14,,8.64,8.53,,,8.585,0.07,,,,0.21,,183,G,0.14,0.14,,0.003049301
183,182,G-2,474.5,2,UL,14.07.2022,8.380501809,49.82484316,0.309119497,0.410157233,0.673672566,0.910619469,5.618181818,10.69473684,34.21459044,44.57733788,51.48583618,17.11699027,4.275946392,10.42513956,0.410157233,23.28516055,2.838302041,3.079195416,23.26502725,34.59741929,0.250828778,0.291365792,0.27614088,0.169733074,0.191144854,,6.77E-05,5.52E-05,9.75E-06,1.47E-05,,100,100,100,72.64239029,67.64705882,56.11577965,45.84500467,38.98225957,31.88608777,21.33520075,6.489262372,1.447245565,0.373482726,0,0,0,9,0.55,0.2,,9.84,9.56,,,9.7,0.07,,,,0.27,,182,G,0.2,0.2,,0.002503958
184,181,G-2,474.5,2,UL,14.07.2022,8.380501809,49.82484316,0.309119497,0.410157233,0.673672566,0.910619469,5.618181818,10.69473684,34.21459044,44.57733788,51.48583618,17.11699027,4.275946392,10.42513956,0.410157233,23.28516055,2.838302041,3.079195416,23.26502725,34.59741929,0.250828778,0.291365792,0.27614088,0.169733074,0.191144854,,6.77E-05,5.52E-05,9.75E-06,1.47E-05,,100,100,100,72.64239029,67.64705882,56.11577965,45.84500467,38.98225957,31.88608777,21.33520075,6.489262372,1.447245565,0.373482726,0,0,0,7,0.55,0.26,,12.5,11.8,,,12.15,0.07,,,,0.33,,181,G,0.26,0.26,,0.002736329
185,180,G-2,474.5,2,UL,14.07.2022,8.380501809,49.82484316,0.309119497,0.410157233,0.673672566,0.910619469,5.618181818,10.69473684,34.21459044,44.57733788,51.48583618,17.11699027,4.275946392,10.42513956,0.410157233,23.28516055,2.838302041,3.079195416,23.26502725,34.59741929,0.250828778,0.291365792,0.27614088,0.169733074,0.191144854,,6.77E-05,5.52E-05,9.75E-06,1.47E-05,,100,100,100,72.64239029,67.64705882,56.11577965,45.84500467,38.98225957,31.88608777,21.33520075,6.489262372,1.447245565,0.373482726,0,0,0,5,0.55,0.32,,10.7,10.3,,,10.5,0.07,,,,0.39,,180,G,0.32,0.32,,0.001973145
186,179,G-2,474.5,2,UL,14.07.2022,8.380501809,49.82484316,0.309119497,0.410157233,0.673672566,0.910619469,5.618181818,10.69473684,34.21459044,44.57733788,51.48583618,17.11699027,4.275946392,10.42513956,0.410157233,23.28516055,2.838302041,3.079195416,23.26502725,34.59741929,0.250828778,0.291365792,0.27614088,0.169733074,0.191144854,,6.77E-05,5.52E-05,9.75E-06,1.47E-05,,100,100,100,72.64239029,67.64705882,56.11577965,45.84500467,38.98225957,31.88608777,21.33520075,6.489262372,1.447245565,0.373482726,0,0,0,4,0.55,0.35,,,0.761,0.811,0.42,0.664,0.07,,,,0.42,,179,G,0.35,0.35,,0.000127196
187,195,G-3,474.5,3,FC,14.07.2022,8.380477515,49.82484105,0.349031477,0.556095618,1.732954545,2.998757764,9.968957871,22.29238411,55.6891791,79.15592408,96.34745255,31.59901488,6.634626024,11.93072884,0.556095618,38.88938884,2.982891172,1.344997343,1.778108316,63.8692656,1.155744029,0.25452943,0.25956406,0.158880098,0.17263465,,6.22E-05,6.69E-05,1.19E-05,1.58E-05,,100,100,78.36143537,63.87808042,57.34976221,47.60051881,33.48465197,26.52399481,20.81712062,15.39126675,6.463467358,1.513186338,0.540423692,0,0,0,15,0.495,0.075,,3.1,3.28,,,3.19,0.31,,,,0.385,,195,G,0.075,0.075,,0.000584482
188,194,G-3,474.5,3,FC,14.07.2022,8.380477515,49.82484105,0.349031477,0.556095618,1.732954545,2.998757764,9.968957871,22.29238411,55.6891791,79.15592408,96.34745255,31.59901488,6.634626024,11.93072884,0.556095618,38.88938884,2.982891172,1.344997343,1.778108316,63.8692656,1.155744029,0.25452943,0.25956406,0.158880098,0.17263465,,6.22E-05,6.69E-05,1.19E-05,1.58E-05,,100,100,78.36143537,63.87808042,57.34976221,47.60051881,33.48465197,26.52399481,20.81712062,15.39126675,6.463467358,1.513186338,0.540423692,0,0,0,14,0.495,0.105,,6.13,6.83,,,6.48,0.31,,,,0.415,,194,G,0.105,0.105,,0.000947701
189,193,G-3,474.5,3,FC,14.07.2022,8.380477515,49.82484105,0.349031477,0.556095618,1.732954545,2.998757764,9.968957871,22.29238411,55.6891791,79.15592408,96.34745255,31.59901488,6.634626024,11.93072884,0.556095618,38.88938884,2.982891172,1.344997343,1.778108316,63.8692656,1.155744029,0.25452943,0.25956406,0.158880098,0.17263465,,6.22E-05,6.69E-05,1.19E-05,1.58E-05,,100,100,78.36143537,63.87808042,57.34976221,47.60051881,33.48465197,26.52399481,20.81712062,15.39126675,6.463467358,1.513186338,0.540423692,0,0,0,13,0.495,0.135,,10.1,11.1,,,10.6,0.31,,,,0.445,,193,G,0.135,0.135,,0.001685811
190,192,G-3,474.5,3,FC,14.07.2022,8.380477515,49.82484105,0.349031477,0.556095618,1.732954545,2.998757764,9.968957871,22.29238411,55.6891791,79.15592408,96.34745255,31.59901488,6.634626024,11.93072884,0.556095618,38.88938884,2.982891172,1.344997343,1.778108316,63.8692656,1.155744029,0.25452943,0.25956406,0.158880098,0.17263465,,6.22E-05,6.69E-05,1.19E-05,1.58E-05,,100,100,78.36143537,63.87808042,57.34976221,47.60051881,33.48465197,26.52399481,20.81712062,15.39126675,6.463467358,1.513186338,0.540423692,0,0,0,11,0.495,0.195,,20.4,19.4,,,19.9,0.31,,,,0.505,,192,G,0.195,0.195,,0.002883534
191,191,G-3,474.5,3,FC,14.07.2022,8.380477515,49.82484105,0.349031477,0.556095618,1.732954545,2.998757764,9.968957871,22.29238411,55.6891791,79.15592408,96.34745255,31.59901488,6.634626024,11.93072884,0.556095618,38.88938884,2.982891172,1.344997343,1.778108316,63.8692656,1.155744029,0.25452943,0.25956406,0.158880098,0.17263465,,6.22E-05,6.69E-05,1.19E-05,1.58E-05,,100,100,78.36143537,63.87808042,57.34976221,47.60051881,33.48465197,26.52399481,20.81712062,15.39126675,6.463467358,1.513186338,0.540423692,0,0,0,9,0.495,0.255,,16.8,15.9,17.5,,16.73333333,0.31,,,,0.565,,191,G,0.255,0.255,,0.002173844
192,190,G-3,474.5,3,FC,14.07.2022,8.380477515,49.82484105,0.349031477,0.556095618,1.732954545,2.998757764,9.968957871,22.29238411,55.6891791,79.15592408,96.34745255,31.59901488,6.634626024,11.93072884,0.556095618,38.88938884,2.982891172,1.344997343,1.778108316,63.8692656,1.155744029,0.25452943,0.25956406,0.158880098,0.17263465,,6.22E-05,6.69E-05,1.19E-05,1.58E-05,,100,100,78.36143537,63.87808042,57.34976221,47.60051881,33.48465197,26.52399481,20.81712062,15.39126675,6.463467358,1.513186338,0.540423692,0,0,0,7,0.495,0.315,,7.42,7.66,,,7.54,0.31,,,,0.625,,190,G,0.315,0.315,,0.000886252
193,189,G-3,474.5,3,FC,14.07.2022,8.380477515,49.82484105,0.349031477,0.556095618,1.732954545,2.998757764,9.968957871,22.29238411,55.6891791,79.15592408,96.34745255,31.59901488,6.634626024,11.93072884,0.556095618,38.88938884,2.982891172,1.344997343,1.778108316,63.8692656,1.155744029,0.25452943,0.25956406,0.158880098,0.17263465,,6.22E-05,6.69E-05,1.19E-05,1.58E-05,,100,100,78.36143537,63.87808042,57.34976221,47.60051881,33.48465197,26.52399481,20.81712062,15.39126675,6.463467358,1.513186338,0.540423692,0,0,0,5,0.495,0.375,,4.58,4.46,,,4.52,0.31,,,,0.685,,189,G,0.375,0.375,,0.000527876
194,188,G-3,474.5,3,FC,14.07.2022,8.380477515,49.82484105,0.349031477,0.556095618,1.732954545,2.998757764,9.968957871,22.29238411,55.6891791,79.15592408,96.34745255,31.59901488,6.634626024,11.93072884,0.556095618,38.88938884,2.982891172,1.344997343,1.778108316,63.8692656,1.155744029,0.25452943,0.25956406,0.158880098,0.17263465,,6.22E-05,6.69E-05,1.19E-05,1.58E-05,,100,100,78.36143537,63.87808042,57.34976221,47.60051881,33.48465197,26.52399481,20.81712062,15.39126675,6.463467358,1.513186338,0.540423692,0,0,0,3,0.495,0.435,,6.73,7.19,,,6.96,0.31,,,,0.745,,188,G,0.435,0.435,,0.000582551
195,187,G-3,474.5,3,FC,14.07.2022,8.380477515,49.82484105,0.349031477,0.556095618,1.732954545,2.998757764,9.968957871,22.29238411,55.6891791,79.15592408,96.34745255,31.59901488,6.634626024,11.93072884,0.556095618,38.88938884,2.982891172,1.344997343,1.778108316,63.8692656,1.155744029,0.25452943,0.25956406,0.158880098,0.17263465,,6.22E-05,6.69E-05,1.19E-05,1.58E-05,,100,100,78.36143537,63.87808042,57.34976221,47.60051881,33.48465197,26.52399481,20.81712062,15.39126675,6.463467358,1.513186338,0.540423692,0,0,0,2,0.495,0.465,,6.35,6.97,,,6.66,0.31,,,,0.775,,187,G,0.465,0.465,,0.000631826
196,186,G-3,474.5,3,FC,14.07.2022,8.380477515,49.82484105,0.349031477,0.556095618,1.732954545,2.998757764,9.968957871,22.29238411,55.6891791,79.15592408,96.34745255,31.59901488,6.634626024,11.93072884,0.556095618,38.88938884,2.982891172,1.344997343,1.778108316,63.8692656,1.155744029,0.25452943,0.25956406,0.158880098,0.17263465,,6.22E-05,6.69E-05,1.19E-05,1.58E-05,,100,100,78.36143537,63.87808042,57.34976221,47.60051881,33.48465197,26.52399481,20.81712062,15.39126675,6.463467358,1.513186338,0.540423692,0,0,0,1,0.495,0.495,,14.5,14.5,,,14.5,0.31,,,,0.805,,186,G,0.495,0.495,,0.001264928
197,203,G-4,474.5,4,FC,14.07.2022,8.380451299,49.82483714,0.240291878,0.355,0.620283019,0.997169811,5.408695652,8.533333333,33.68632075,52.00301887,66.49055118,21.36064293,4.296634927,12.10319698,0.355,32.48496054,3.02420917,2.209601297,6.81727697,35.51236687,0.484931551,0.293966999,0.277311327,0.155908219,0.181523989,,4.90E-05,3.92E-05,5.11E-06,8.58E-06,,100,100,89.40342094,73.92574051,69.46182728,59.32415519,44.93116395,35.66958698,30.03754693,23.40425532,10.63829787,2.419691281,0.834376304,0,0,0,11,0.66,0.03,,7.77,7.76,,,7.765,0.64,,,,0.67,,203,G,0.03,0.03,,0.000668091
198,202,G-4,474.5,4,FC,14.07.2022,8.380451299,49.82483714,0.240291878,0.355,0.620283019,0.997169811,5.408695652,8.533333333,33.68632075,52.00301887,66.49055118,21.36064293,4.296634927,12.10319698,0.355,32.48496054,3.02420917,2.209601297,6.81727697,35.51236687,0.484931551,0.293966999,0.277311327,0.155908219,0.181523989,,4.90E-05,3.92E-05,5.11E-06,8.58E-06,,100,100,89.40342094,73.92574051,69.46182728,59.32415519,44.93116395,35.66958698,30.03754693,23.40425532,10.63829787,2.419691281,0.834376304,0,0,0,9,0.66,0.09,,3.7,6.33,5.91,,6.12,0.64,,,,0.73,,202,G,0.09,0.09,,0.000567543
199,201,G-4,474.5,4,FC,14.07.2022,8.380451299,49.82483714,0.240291878,0.355,0.620283019,0.997169811,5.408695652,8.533333333,33.68632075,52.00301887,66.49055118,21.36064293,4.296634927,12.10319698,0.355,32.48496054,3.02420917,2.209601297,6.81727697,35.51236687,0.484931551,0.293966999,0.277311327,0.155908219,0.181523989,,4.90E-05,3.92E-05,5.11E-06,8.58E-06,,100,100,89.40342094,73.92574051,69.46182728,59.32415519,44.93116395,35.66958698,30.03754693,23.40425532,10.63829787,2.419691281,0.834376304,0,0,0,7,0.66,0.15,,6.15,5.66,,,5.905,0.64,,,,0.79,,201,G,0.15,0.15,,0.000456886
200,200,G-4,474.5,4,FC,14.07.2022,8.380451299,49.82483714,0.240291878,0.355,0.620283019,0.997169811,5.408695652,8.533333333,33.68632075,52.00301887,66.49055118,21.36064293,4.296634927,12.10319698,0.355,32.48496054,3.02420917,2.209601297,6.81727697,35.51236687,0.484931551,0.293966999,0.277311327,0.155908219,0.181523989,,4.90E-05,3.92E-05,5.11E-06,8.58E-06,,100,100,89.40342094,73.92574051,69.46182728,59.32415519,44.93116395,35.66958698,30.03754693,23.40425532,10.63829787,2.419691281,0.834376304,0,0,0,6,0.66,0.18,,5.07,5.18,,,5.125,0.64,,,,0.82,,200,G,0.18,0.18,,0.000422915
201,199,G-4,474.5,4,FC,14.07.2022,8.380451299,49.82483714,0.240291878,0.355,0.620283019,0.997169811,5.408695652,8.533333333,33.68632075,52.00301887,66.49055118,21.36064293,4.296634927,12.10319698,0.355,32.48496054,3.02420917,2.209601297,6.81727697,35.51236687,0.484931551,0.293966999,0.277311327,0.155908219,0.181523989,,4.90E-05,3.92E-05,5.11E-06,8.58E-06,,100,100,89.40342094,73.92574051,69.46182728,59.32415519,44.93116395,35.66958698,30.03754693,23.40425532,10.63829787,2.419691281,0.834376304,0,0,0,5,0.66,0.21,,9.03,7.35,,,8.19,0.64,,,,0.85,,199,G,0.21,0.21,,0.000607981
